Region_Name,Region_Code,Party,Votes,Year,Seats,Vote_Share
Hoorn,GM0405,Staatkundig Gereformeerde Partij (SGP),105,2021,3.0,0.2565982404692082
Horst aan de Maas,GM1507,VVD,6453,2021,32.0,24.63917525773196
Horst aan de Maas,GM1507,CDA,4691,2021,14.0,17.91141657121039
Horst aan de Maas,GM1507,D66,3547,2021,22.0,13.543337151584575
Horst aan de Maas,GM1507,PVV (Partij voor de Vrijheid),3244,2021,16.0,12.386407025582283
Horst aan de Maas,GM1507,SP (Socialistische Partij),1976,2021,8.0,7.544864452080947
Horst aan de Maas,GM1507,Partij van de Arbeid (P.v.d.A.),1259,2021,8.0,4.807178312332951
Horst aan de Maas,GM1507,Forum voor Democratie,1156,2021,7.0,4.413898434516991
Horst aan de Maas,GM1507,GROENLINKS,951,2021,7.0,3.6311569301260027
Horst aan de Maas,GM1507,Partij voor de Dieren,693,2021,5.0,2.6460481099656357
Horst aan de Maas,GM1507,JA21,654,2021,3.0,2.4971363115693013
Horst aan de Maas,GM1507,BBB,539,2021,1.0,2.058037418862161
Horst aan de Maas,GM1507,Volt,440,2021,3.0,1.6800305460099276
Horst aan de Maas,GM1507,50PLUS,373,2021,1.0,1.4242077128675068
Horst aan de Maas,GM1507,ChristenUnie,154,2021,5.0,0.5880106911034746
Horst aan de Maas,GM1507,DENK,33,2021,3.0,0.12600229095074456
Horst aan de Maas,GM1507,Staatkundig Gereformeerde Partij (SGP),27,2021,3.0,0.10309278350515465
Houten,GM0321,VVD,7999,2021,32.0,25.829054861312926
Houten,GM0321,D66,6080,2021,22.0,19.632535761568022
Houten,GM0321,CDA,2701,2021,14.0,8.72162485065711
Houten,GM0321,PVV (Partij voor de Vrijheid),2420,2021,16.0,7.814265878782008
Houten,GM0321,GROENLINKS,2081,2021,7.0,6.719622848655107
Houten,GM0321,ChristenUnie,1951,2021,5.0,6.299848235332107
Houten,GM0321,Partij van de Arbeid (P.v.d.A.),1578,2021,8.0,5.095417998643805
Houten,GM0321,SP (Socialistische Partij),1310,2021,8.0,4.230036488101004
Houten,GM0321,Partij voor de Dieren,1032,2021,5.0,3.3323646226872032
Houten,GM0321,Forum voor Democratie,933,2021,7.0,3.012690109464303
Houten,GM0321,Volt,866,2021,3.0,2.796344731828603
Houten,GM0321,JA21,769,2021,3.0,2.4831282895799025
Houten,GM0321,Staatkundig Gereformeerde Partij (SGP),671,2021,3.0,2.166682811844102
Houten,GM0321,50PLUS,320,2021,1.0,1.033291355872001
Houten,GM0321,DENK,162,2021,3.0,0.5231037489102005
Houten,GM0321,BBB,96,2021,1.0,0.3099874067616003
Huizen,GM0406,VVD,6711,2021,32.0,26.349680003141074
Huizen,GM0406,D66,4037,2021,22.0,15.850641956888767
Huizen,GM0406,CDA,2689,2021,14.0,10.557933173662098
Huizen,GM0406,PVV (Partij voor de Vrijheid),2469,2021,16.0,9.694137971651811
Huizen,GM0406,ChristenUnie,1531,2021,5.0,6.011229337626133
Huizen,GM0406,Forum voor Democratie,1229,2021,7.0,4.825474105775649
Huizen,GM0406,SP (Socialistische Partij),1175,2021,8.0,4.613451647100397
Huizen,GM0406,Partij van de Arbeid (P.v.d.A.),1131,2021,8.0,4.440692606698339
Huizen,GM0406,Partij voor de Dieren,1002,2021,5.0,3.9341945109741254
Huizen,GM0406,GROENLINKS,950,2021,7.0,3.7300247359535117
Huizen,GM0406,JA21,741,2021,3.0,2.90941929404374
Huizen,GM0406,Volt,552,2021,3.0,2.1673406886803566
Huizen,GM0406,Staatkundig Gereformeerde Partij (SGP),495,2021,3.0,1.9435392045231457
Huizen,GM0406,DENK,402,2021,3.0,1.5783894145824335
Huizen,GM0406,50PLUS,270,2021,1.0,1.0601122933762612
Huizen,GM0406,BBB,85,2021,1.0,0.33373905532215636
Hulst,GM0677,VVD,3997,2021,32.0,27.07627692724563
Hulst,GM0677,PVV (Partij voor de Vrijheid),2094,2021,16.0,14.185069773743395
Hulst,GM0677,CDA,2003,2021,14.0,13.56862213792169
Hulst,GM0677,D66,1581,2021,22.0,10.709930903671589
Hulst,GM0677,SP (Socialistische Partij),1051,2021,8.0,7.119631486248476
Hulst,GM0677,Partij van de Arbeid (P.v.d.A.),883,2021,8.0,5.981574312423791
Hulst,GM0677,Forum voor Democratie,872,2021,7.0,5.907058664137651
Hulst,GM0677,JA21,440,2021,3.0,2.9806259314456036
Hulst,GM0677,Partij voor de Dieren,423,2021,5.0,2.8654653840942963
Hulst,GM0677,GROENLINKS,422,2021,7.0,2.8586912342501014
Hulst,GM0677,BBB,349,2021,1.0,2.364178295623899
Hulst,GM0677,50PLUS,302,2021,1.0,2.0457932529467553
Hulst,GM0677,ChristenUnie,152,2021,5.0,1.029670776317572
Hulst,GM0677,Volt,147,2021,3.0,0.9958000270965994
Hulst,GM0677,Staatkundig Gereformeerde Partij (SGP),28,2021,3.0,0.1896761956374475
Hulst,GM0677,DENK,18,2021,3.0,0.12193469719550196
IJsselstein,GM0353,VVD,5938,2021,32.0,29.261321638003253
IJsselstein,GM0353,D66,3428,2021,22.0,16.8925245158429
IJsselstein,GM0353,PVV (Partij voor de Vrijheid),2150,2021,16.0,10.594786379539743
IJsselstein,GM0353,CDA,1909,2021,14.0,9.407184743507614
IJsselstein,GM0353,SP (Socialistische Partij),1010,2021,8.0,4.977085694574484
IJsselstein,GM0353,Partij van de Arbeid (P.v.d.A.),1009,2021,8.0,4.972157886956094
IJsselstein,GM0353,GROENLINKS,870,2021,7.0,4.2871926279998025
IJsselstein,GM0353,Forum voor Democratie,843,2021,7.0,4.154141822303258
IJsselstein,GM0353,Partij voor de Dieren,650,2021,5.0,3.2030749519538757
IJsselstein,GM0353,JA21,630,2021,3.0,3.104518799586064
IJsselstein,GM0353,ChristenUnie,513,2021,5.0,2.5279653082343665
IJsselstein,GM0353,DENK,451,2021,3.0,2.2224412358941508
IJsselstein,GM0353,Volt,359,2021,3.0,1.7690829350022177
IJsselstein,GM0353,50PLUS,282,2021,1.0,1.389641748386143
IJsselstein,GM0353,Staatkundig Gereformeerde Partij (SGP),175,2021,3.0,0.8623663332183512
IJsselstein,GM0353,BBB,76,2021,1.0,0.37451337899768394
Kaag en Braassem,GM1884,VVD,5509,2021,32.0,31.040117196303807
Kaag en Braassem,GM1884,D66,2642,2021,22.0,14.88618435880099
Kaag en Braassem,GM1884,CDA,2157,2021,14.0,12.153482082488168
Kaag en Braassem,GM1884,PVV (Partij voor de Vrijheid),1945,2021,16.0,10.958981293666891
Kaag en Braassem,GM1884,Forum voor Democratie,884,2021,7.0,4.980842911877394
Kaag en Braassem,GM1884,SP (Socialistische Partij),778,2021,8.0,4.383592517466757
Kaag en Braassem,GM1884,JA21,771,2021,3.0,4.344151453684923
Kaag en Braassem,GM1884,Partij van de Arbeid (P.v.d.A.),626,2021,8.0,3.5271579896326344
Kaag en Braassem,GM1884,GROENLINKS,610,2021,7.0,3.4370069867027273
Kaag en Braassem,GM1884,Partij voor de Dieren,547,2021,5.0,3.0820374126662156
Kaag en Braassem,GM1884,Volt,350,2021,3.0,1.9720531890917288
Kaag en Braassem,GM1884,ChristenUnie,291,2021,5.0,1.6396213657876944
Kaag en Braassem,GM1884,BBB,268,2021,1.0,1.5100292990759523
Kaag en Braassem,GM1884,50PLUS,260,2021,1.0,1.4649537976109983
Kaag en Braassem,GM1884,Staatkundig Gereformeerde Partij (SGP),63,2021,3.0,0.35496957403651114
Kaag en Braassem,GM1884,DENK,47,2021,3.0,0.26481857110660356
Kampen,GM0166,VVD,5155,2021,32.0,15.229851099030961
Kampen,GM0166,CDA,4983,2021,14.0,14.721696998345546
Kampen,GM0166,ChristenUnie,4803,2021,5.0,14.189907823209644
Kampen,GM0166,PVV (Partij voor de Vrijheid),3660,2021,16.0,10.813046561096668
Kampen,GM0166,Staatkundig Gereformeerde Partij (SGP),3651,2021,3.0,10.786457102339872
Kampen,GM0166,D66,2685,2021,22.0,7.932521862443867
Kampen,GM0166,Forum voor Democratie,2113,2021,7.0,6.2426140392342235
Kampen,GM0166,SP (Socialistische Partij),1569,2021,8.0,4.635428976601276
Kampen,GM0166,Partij van de Arbeid (P.v.d.A.),1333,2021,8.0,3.938194280311983
Kampen,GM0166,GROENLINKS,1148,2021,7.0,3.391633183644528
Kampen,GM0166,Partij voor de Dieren,689,2021,5.0,2.035570787047979
Kampen,GM0166,JA21,688,2021,3.0,2.032616402741669
Kampen,GM0166,Volt,415,2021,3.0,1.2260694871188844
Kampen,GM0166,BBB,372,2021,1.0,1.09903096194753
Kampen,GM0166,DENK,361,2021,3.0,1.066532734578114
Kampen,GM0166,50PLUS,223,2021,1.0,0.658827700307256
Kapelle,GM0678,VVD,1940,2021,32.0,23.31450546809278
Kapelle,GM0678,Staatkundig Gereformeerde Partij (SGP),1126,2021,3.0,13.532027400552819
Kapelle,GM0678,CDA,1094,2021,14.0,13.147458238192526
Kapelle,GM0678,D66,808,2021,22.0,9.710371349597406
Kapelle,GM0678,PVV (Partij voor de Vrijheid),649,2021,16.0,7.799543324119697
Kapelle,GM0678,ChristenUnie,601,2021,5.0,7.2226895805792575
Kapelle,GM0678,Partij van de Arbeid (P.v.d.A.),435,2021,8.0,5.227737050835237
Kapelle,GM0678,Forum voor Democratie,362,2021,7.0,4.350438649200817
Kapelle,GM0678,SP (Socialistische Partij),360,2021,8.0,4.326403076553299
Kapelle,GM0678,JA21,247,2021,3.0,2.9683932219685136
Kapelle,GM0678,Partij voor de Dieren,213,2021,5.0,2.559788486960702
Kapelle,GM0678,GROENLINKS,178,2021,7.0,2.139165965629131
Kapelle,GM0678,BBB,105,2021,1.0,1.2618675639947123
Kapelle,GM0678,50PLUS,100,2021,1.0,1.2017786323759165
Kapelle,GM0678,Volt,92,2021,3.0,1.105636341785843
Kapelle,GM0678,DENK,11,2021,3.0,0.1321956495613508
Katwijk,GM0537,VVD,8861,2021,32.0,21.849340401923314
Katwijk,GM0537,CDA,5874,2021,14.0,14.484034027863396
Katwijk,GM0537,PVV (Partij voor de Vrijheid),5214,2021,16.0,12.856614474170879
Katwijk,GM0537,ChristenUnie,4077,2021,5.0,10.053014424855135
Katwijk,GM0537,Staatkundig Gereformeerde Partij (SGP),3561,2021,3.0,8.780668228331894
Katwijk,GM0537,D66,3151,2021,22.0,7.769695475280483
Katwijk,GM0537,Forum voor Democratie,3029,2021,7.0,7.468869436567624
Katwijk,GM0537,JA21,1317,2021,3.0,3.2474417457773392
Katwijk,GM0537,SP (Socialistische Partij),1240,2021,8.0,3.057576131179879
Katwijk,GM0537,Partij voor de Dieren,1113,2021,5.0,2.744421156454198
Katwijk,GM0537,Partij van de Arbeid (P.v.d.A.),1042,2021,8.0,2.5693502650721243
Katwijk,GM0537,GROENLINKS,771,2021,7.0,1.901121933177167
Katwijk,GM0537,Volt,515,2021,3.0,1.2698804093206757
Katwijk,GM0537,50PLUS,423,2021,1.0,1.043027986684749
Katwijk,GM0537,DENK,235,2021,3.0,0.5794599926026384
Katwijk,GM0537,BBB,132,2021,1.0,0.32548391073850325
Kerkrade,GM0928,PVV (Partij voor de Vrijheid),5958,2021,16.0,25.96530985792731
Kerkrade,GM0928,VVD,3979,2021,32.0,17.34071297829687
Kerkrade,GM0928,Forum voor Democratie,2400,2021,7.0,10.45933931839972
Kerkrade,GM0928,SP (Socialistische Partij),2192,2021,8.0,9.552863244138413
Kerkrade,GM0928,CDA,1967,2021,14.0,8.572300183038438
Kerkrade,GM0928,Partij van de Arbeid (P.v.d.A.),1945,2021,8.0,8.476422905953108
Kerkrade,GM0928,D66,1614,2021,22.0,7.033905691623812
Kerkrade,GM0928,Partij voor de Dieren,818,2021,5.0,3.564891484354572
Kerkrade,GM0928,GROENLINKS,744,2021,7.0,3.2423951887039135
Kerkrade,GM0928,50PLUS,402,2021,1.0,1.751939335831953
Kerkrade,GM0928,JA21,365,2021,3.0,1.5906911880066241
Kerkrade,GM0928,Volt,213,2021,3.0,0.9282663645079752
Kerkrade,GM0928,DENK,155,2021,3.0,0.6754989976466487
Kerkrade,GM0928,ChristenUnie,118,2021,5.0,0.5142508498213196
Kerkrade,GM0928,BBB,49,2021,1.0,0.21354484441732766
Kerkrade,GM0928,Staatkundig Gereformeerde Partij (SGP),27,2021,3.0,0.11766756733199686
Koggenland,GM1598,VVD,4674,2021,32.0,31.570415400202634
Koggenland,GM1598,D66,2003,2021,22.0,13.52921310368119
Koggenland,GM1598,CDA,1999,2021,14.0,13.502195204322865
Koggenland,GM1598,PVV (Partij voor de Vrijheid),1464,2021,16.0,9.88855116514691
Koggenland,GM1598,Forum voor Democratie,841,2021,7.0,5.680513340087808
Koggenland,GM1598,SP (Socialistische Partij),723,2021,8.0,4.8834853090172246
Koggenland,GM1598,Partij van de Arbeid (P.v.d.A.),657,2021,8.0,4.437689969604863
Koggenland,GM1598,GROENLINKS,496,2021,7.0,3.350219520432286
Koggenland,GM1598,Partij voor de Dieren,478,2021,5.0,3.2286389733198244
Koggenland,GM1598,BBB,462,2021,1.0,3.120567375886525
Koggenland,GM1598,JA21,447,2021,3.0,3.0192502532928067
Koggenland,GM1598,Volt,216,2021,3.0,1.458966565349544
Koggenland,GM1598,50PLUS,178,2021,1.0,1.2022965214454575
Koggenland,GM1598,ChristenUnie,130,2021,5.0,0.8780817291455588
Koggenland,GM1598,Staatkundig Gereformeerde Partij (SGP),22,2021,3.0,0.1485984464707869
Koggenland,GM1598,DENK,15,2021,3.0,0.10131712259371835
Krimpen aan den IJssel,GM0542,VVD,3562,2021,32.0,19.6361631753032
Krimpen aan den IJssel,GM0542,Staatkundig Gereformeerde Partij (SGP),2564,2021,3.0,14.134509371554577
Krimpen aan den IJssel,GM0542,D66,2005,2021,22.0,11.052921719955897
Krimpen aan den IJssel,GM0542,PVV (Partij voor de Vrijheid),1996,2021,16.0,11.003307607497243
Krimpen aan den IJssel,GM0542,CDA,1391,2021,14.0,7.668136714443219
Krimpen aan den IJssel,GM0542,ChristenUnie,1312,2021,5.0,7.232635060639471
Krimpen aan den IJssel,GM0542,SP (Socialistische Partij),968,2021,8.0,5.336273428886439
Krimpen aan den IJssel,GM0542,Forum voor Democratie,967,2021,7.0,5.330760749724366
Krimpen aan den IJssel,GM0542,Partij van de Arbeid (P.v.d.A.),933,2021,8.0,5.143329658213892
Krimpen aan den IJssel,GM0542,JA21,740,2021,3.0,4.0793825799338475
Krimpen aan den IJssel,GM0542,GROENLINKS,551,2021,7.0,3.037486218302095
Krimpen aan den IJssel,GM0542,Partij voor de Dieren,531,2021,5.0,2.9272326350606397
Krimpen aan den IJssel,GM0542,Volt,228,2021,3.0,1.256890848952591
Krimpen aan den IJssel,GM0542,50PLUS,203,2021,1.0,1.1190738699007718
Krimpen aan den IJssel,GM0542,DENK,154,2021,3.0,0.848952590959206
Krimpen aan den IJssel,GM0542,BBB,35,2021,1.0,0.19294377067254684
Krimpenerwaard,GM1931,VVD,8949,2021,32.0,24.646781789638933
Krimpenerwaard,GM1931,D66,4041,2021,22.0,11.129472031727671
Krimpenerwaard,GM1931,CDA,3699,2021,14.0,10.187556804098158
Krimpenerwaard,GM1931,PVV (Partij voor de Vrijheid),3548,2021,16.0,9.771681952133079
Krimpenerwaard,GM1931,Staatkundig Gereformeerde Partij (SGP),3271,2021,3.0,9.008785700515023
Krimpenerwaard,GM1931,ChristenUnie,2389,2021,5.0,6.579635902944174
Krimpenerwaard,GM1931,Forum voor Democratie,1872,2021,7.0,5.155746509129968
Krimpenerwaard,GM1931,Partij van de Arbeid (P.v.d.A.),1791,2021,8.0,4.932661323638767
Krimpenerwaard,GM1931,SP (Socialistische Partij),1587,2021,8.0,4.37081715277204
Krimpenerwaard,GM1931,JA21,1407,2021,3.0,3.8750722961249275
Krimpenerwaard,GM1931,Partij voor de Dieren,1139,2021,5.0,3.136963287339227
Krimpenerwaard,GM1931,GROENLINKS,996,2021,7.0,2.7431215401140214
Krimpenerwaard,GM1931,BBB,470,2021,1.0,1.2944449034674599
Krimpenerwaard,GM1931,Volt,463,2021,3.0,1.2751659368200723
Krimpenerwaard,GM1931,50PLUS,354,2021,1.0,0.9749648847393209
Krimpenerwaard,GM1931,DENK,333,2021,3.0,0.9171279847971577
Laarbeek,GM1659,VVD,4247,2021,32.0,30.028989606165595
Laarbeek,GM1659,CDA,1914,2021,14.0,13.53319663437743
Laarbeek,GM1659,PVV (Partij voor de Vrijheid),1830,2021,16.0,12.939263239765255
Laarbeek,GM1659,D66,1707,2021,22.0,12.069575054797427
Laarbeek,GM1659,SP (Socialistische Partij),1303,2021,8.0,9.213038252138867
Laarbeek,GM1659,Forum voor Democratie,684,2021,7.0,4.8363147846991446
Laarbeek,GM1659,Partij van de Arbeid (P.v.d.A.),596,2021,8.0,4.2140988474863885
Laarbeek,GM1659,GROENLINKS,441,2021,7.0,3.1181503217139217
Laarbeek,GM1659,Partij voor de Dieren,358,2021,5.0,2.5312875627518916
Laarbeek,GM1659,JA21,346,2021,3.0,2.4464399349501518
Laarbeek,GM1659,Volt,241,2021,3.0,1.7040231916849324
Laarbeek,GM1659,BBB,179,2021,1.0,1.2656437813759458
Laarbeek,GM1659,50PLUS,177,2021,1.0,1.2515025100756558
Laarbeek,GM1659,ChristenUnie,95,2021,5.0,0.67171038676377
Laarbeek,GM1659,DENK,13,2021,3.0,0.09191826345188432
Laarbeek,GM1659,Staatkundig Gereformeerde Partij (SGP),12,2021,3.0,0.08484762780173938
Landerd,GM1685,VVD,3282,2021,32.0,31.799244259277202
Landerd,GM1685,CDA,1435,2021,14.0,13.903691502761362
Landerd,GM1685,D66,1322,2021,22.0,12.808836353066564
Landerd,GM1685,PVV (Partij voor de Vrijheid),1151,2021,16.0,11.15202015308594
Landerd,GM1685,SP (Socialistische Partij),1120,2021,8.0,10.851661660691793
Landerd,GM1685,Partij van de Arbeid (P.v.d.A.),386,2021,8.0,3.7399476794884214
Landerd,GM1685,Forum voor Democratie,354,2021,7.0,3.429900203468656
Landerd,GM1685,GROENLINKS,258,2021,7.0,2.4997577754093596
Landerd,GM1685,JA21,238,2021,3.0,2.305978102897006
Landerd,GM1685,Partij voor de Dieren,230,2021,5.0,2.228466233892065
Landerd,GM1685,Volt,169,2021,3.0,1.6374382327293866
Landerd,GM1685,BBB,167,2021,1.0,1.6180602654781513
Landerd,GM1685,50PLUS,119,2021,1.0,1.152989051448503
Landerd,GM1685,ChristenUnie,73,2021,5.0,0.7072958046700901
Landerd,GM1685,Staatkundig Gereformeerde Partij (SGP),11,2021,3.0,0.10657881988179439
Landerd,GM1685,DENK,6,2021,3.0,0.05813390175370604
Landgraaf,GM0882,PVV (Partij voor de Vrijheid),5290,2021,16.0,23.985490818408525
Landgraaf,GM0882,VVD,4234,2021,32.0,19.19746089322149
Landgraaf,GM0882,SP (Socialistische Partij),2295,2021,8.0,10.40580367263659
Landgraaf,GM0882,Forum voor Democratie,2117,2021,7.0,9.598730446610745
Landgraaf,GM0882,D66,1992,2021,22.0,9.03196554069372
Landgraaf,GM0882,CDA,1778,2021,14.0,8.061664021763773
Landgraaf,GM0882,Partij van de Arbeid (P.v.d.A.),1627,2021,8.0,7.377012015416005
Landgraaf,GM0882,Partij voor de Dieren,802,2021,5.0,3.6363636363636362
Landgraaf,GM0882,GROENLINKS,706,2021,7.0,3.201088188619361
Landgraaf,GM0882,JA21,358,2021,3.0,1.6232146905463614
Landgraaf,GM0882,50PLUS,317,2021,1.0,1.437315801405577
Landgraaf,GM0882,Volt,195,2021,3.0,0.8841532532305599
Landgraaf,GM0882,ChristenUnie,172,2021,5.0,0.7798685105418273
Landgraaf,GM0882,DENK,83,2021,3.0,0.376331897528905
Landgraaf,GM0882,BBB,71,2021,1.0,0.32192246656087053
Landgraaf,GM0882,Staatkundig Gereformeerde Partij (SGP),18,2021,3.0,0.0816141464520517
Landsmeer,GM0415,VVD,1764,2021,32.0,24.421985324657346
Landsmeer,GM0415,D66,1252,2021,22.0,17.333517928838432
Landsmeer,GM0415,PVV (Partij voor de Vrijheid),961,2021,16.0,13.304721030042918
Landsmeer,GM0415,Partij van de Arbeid (P.v.d.A.),517,2021,8.0,7.157690710231206
Landsmeer,GM0415,CDA,440,2021,14.0,6.091651668281877
Landsmeer,GM0415,GROENLINKS,416,2021,7.0,5.759379759102866
Landsmeer,GM0415,SP (Socialistische Partij),416,2021,8.0,5.759379759102866
Landsmeer,GM0415,Partij voor de Dieren,411,2021,5.0,5.6901564446905715
Landsmeer,GM0415,Forum voor Democratie,384,2021,7.0,5.316350546864184
Landsmeer,GM0415,JA21,237,2021,3.0,3.2811851031427386
Landsmeer,GM0415,Volt,173,2021,3.0,2.3951266786653744
Landsmeer,GM0415,ChristenUnie,76,2021,5.0,1.0521943790668697
Landsmeer,GM0415,50PLUS,74,2021,1.0,1.0245050533019522
Landsmeer,GM0415,DENK,44,2021,3.0,0.6091651668281878
Landsmeer,GM0415,BBB,36,2021,1.0,0.49840786376851726
Landsmeer,GM0415,Staatkundig Gereformeerde Partij (SGP),22,2021,3.0,0.3045825834140939
Langedijk,GM0416,VVD,4935,2021,32.0,27.525238440515366
Langedijk,GM0416,D66,2757,2021,22.0,15.377321657649617
Langedijk,GM0416,CDA,1897,2021,14.0,10.580623570751296
Langedijk,GM0416,PVV (Partij voor de Vrijheid),1789,2021,16.0,9.978247531931506
Langedijk,GM0416,Forum voor Democratie,1250,2021,7.0,6.97194489374756
Langedijk,GM0416,SP (Socialistische Partij),957,2021,8.0,5.337721010653132
Langedijk,GM0416,Partij van de Arbeid (P.v.d.A.),925,2021,8.0,5.159239221373194
Langedijk,GM0416,GROENLINKS,785,2021,7.0,4.378381393273468
Langedijk,GM0416,Partij voor de Dieren,730,2021,5.0,4.071615817948575
Langedijk,GM0416,JA21,529,2021,3.0,2.950527079033967
Langedijk,GM0416,ChristenUnie,522,2021,5.0,2.911484187628981
Langedijk,GM0416,Volt,327,2021,3.0,1.8238607842043615
Langedijk,GM0416,50PLUS,206,2021,1.0,1.1489765184895977
Langedijk,GM0416,BBB,171,2021,1.0,0.9537620614646661
Langedijk,GM0416,DENK,82,2021,3.0,0.4573595850298399
Langedijk,GM0416,Staatkundig Gereformeerde Partij (SGP),67,2021,3.0,0.3736962463048692
Lansingerland,GM1621,VVD,11741,2021,32.0,31.215271315768483
Lansingerland,GM1621,D66,6012,2021,22.0,15.983835376066786
Lansingerland,GM1621,PVV (Partij voor de Vrijheid),3834,2021,16.0,10.19328423683301
Lansingerland,GM1621,CDA,3803,2021,14.0,10.110865924015632
Lansingerland,GM1621,ChristenUnie,1983,2021,5.0,5.272113365059953
Lansingerland,GM1621,Forum voor Democratie,1764,2021,7.0,4.689867864833968
Lansingerland,GM1621,JA21,1531,2021,3.0,4.070401191077553
Lansingerland,GM1621,GROENLINKS,1280,2021,7.0,3.4030787227820167
Lansingerland,GM1621,Partij van de Arbeid (P.v.d.A.),1234,2021,8.0,3.2807805811820385
Lansingerland,GM1621,SP (Socialistische Partij),1216,2021,8.0,3.2329247866429163
Lansingerland,GM1621,Partij voor de Dieren,1096,2021,5.0,2.913886156382102
Lansingerland,GM1621,Volt,733,2021,3.0,1.9487942998431393
Lansingerland,GM1621,DENK,478,2021,3.0,1.2708372105389094
Lansingerland,GM1621,Staatkundig Gereformeerde Partij (SGP),392,2021,3.0,1.0421928588519926
Lansingerland,GM1621,50PLUS,342,2021,1.0,0.9092600962433202
Lansingerland,GM1621,BBB,174,2021,1.0,0.4626060138781804
Laren,GM0417,VVD,2976,2021,32.0,39.83402489626556
Laren,GM0417,D66,1307,2021,22.0,17.494311337170394
Laren,GM0417,CDA,750,2021,14.0,10.038816758131441
Laren,GM0417,PVV (Partij voor de Vrijheid),534,2021,16.0,7.147637531789586
Laren,GM0417,Partij voor de Dieren,328,2021,5.0,4.39030919555615
Laren,GM0417,Forum voor Democratie,275,2021,7.0,3.6808994779815287
Laren,GM0417,Partij van de Arbeid (P.v.d.A.),268,2021,8.0,3.587203854905635
Laren,GM0417,Volt,249,2021,3.0,3.332887163699639
Laren,GM0417,SP (Socialistische Partij),223,2021,8.0,2.9848748494177486
Laren,GM0417,GROENLINKS,196,2021,7.0,2.6234774461250168
Laren,GM0417,JA21,193,2021,3.0,2.583322179092491
Laren,GM0417,ChristenUnie,88,2021,5.0,1.1778878329540892
Laren,GM0417,50PLUS,38,2021,1.0,0.5086333824119931
Laren,GM0417,DENK,22,2021,3.0,0.2944719582385223
Laren,GM0417,Staatkundig Gereformeerde Partij (SGP),12,2021,3.0,0.16062106813010307
Laren,GM0417,BBB,12,2021,1.0,0.16062106813010307
Leeuwarden,GM0080,D66,12398,2021,22.0,16.509534462554598
Leeuwarden,GM0080,VVD,12277,2021,32.0,16.348407371897306
Leeuwarden,GM0080,Partij van de Arbeid (P.v.d.A.),8140,2021,8.0,10.839458826036006
Leeuwarden,GM0080,PVV (Partij voor de Vrijheid),7478,2021,16.0,9.957920528390327
Leeuwarden,GM0080,CDA,6835,2021,14.0,9.101683178864386
Leeuwarden,GM0080,SP (Socialistische Partij),5804,2021,8.0,7.728773836156387
Leeuwarden,GM0080,Forum voor Democratie,5115,2021,7.0,6.8112815596037075
Leeuwarden,GM0080,GROENLINKS,5094,2021,7.0,6.783317353787152
Leeuwarden,GM0080,Partij voor de Dieren,3975,2021,5.0,5.293224672419304
Leeuwarden,GM0080,ChristenUnie,2606,2021,5.0,3.4702247789496115
Leeuwarden,GM0080,Volt,1969,2021,3.0,2.621977202514115
Leeuwarden,GM0080,JA21,1430,2021,3.0,1.904229253222542
Leeuwarden,GM0080,BBB,644,2021,1.0,0.8575689783743475
Leeuwarden,GM0080,50PLUS,580,2021,1.0,0.7723447320762757
Leeuwarden,GM0080,DENK,452,2021,3.0,0.6018962394801322
Leeuwarden,GM0080,Staatkundig Gereformeerde Partij (SGP),299,2021,3.0,0.3981570256738042
Leiden,GM0546,D66,17530,2021,22.0,24.090259454705365
Leiden,GM0546,VVD,11423,2021,32.0,15.697834212840808
Leiden,GM0546,GROENLINKS,8184,2021,7.0,11.2467018469657
Leiden,GM0546,PVV (Partij voor de Vrijheid),5810,2021,16.0,7.984278803869834
Leiden,GM0546,Partij van de Arbeid (P.v.d.A.),5445,2021,8.0,7.482684696569921
Leiden,GM0546,Volt,4827,2021,3.0,6.6334102902374665
Leiden,GM0546,Partij voor de Dieren,4540,2021,5.0,6.239006156552331
Leiden,GM0546,SP (Socialistische Partij),3671,2021,8.0,5.044799912049252
Leiden,GM0546,CDA,3636,2021,14.0,4.996701846965699
Leiden,GM0546,Forum voor Democratie,2536,2021,7.0,3.4850483729111694
Leiden,GM0546,ChristenUnie,1594,2021,5.0,2.190523306948109
Leiden,GM0546,DENK,1430,2021,3.0,1.9651495162708883
Leiden,GM0546,JA21,1334,2021,3.0,1.8332233948988566
Leiden,GM0546,50PLUS,481,2021,1.0,0.661004837291117
Leiden,GM0546,Staatkundig Gereformeerde Partij (SGP),198,2021,3.0,0.2720976253298153
Leiden,GM0546,BBB,129,2021,1.0,0.17727572559366755
Leiderdorp,GM0547,VVD,4381,2021,32.0,25.598924856842352
Leiderdorp,GM0547,D66,3310,2021,22.0,19.34089049900666
Leiderdorp,GM0547,PVV (Partij voor de Vrijheid),1622,2021,16.0,9.47762066144677
Leiderdorp,GM0547,CDA,1497,2021,14.0,8.747224494565852
Leiderdorp,GM0547,Partij van de Arbeid (P.v.d.A.),1129,2021,8.0,6.596938179268435
Leiderdorp,GM0547,GROENLINKS,1000,2021,7.0,5.84316933504733
Leiderdorp,GM0547,SP (Socialistische Partij),835,2021,8.0,4.87904639476452
Leiderdorp,GM0547,Partij voor de Dieren,687,2021,5.0,4.0142573331775155
Leiderdorp,GM0547,Forum voor Democratie,609,2021,7.0,3.5584901250438237
